X Y Z Strain_XX Strain_XY Strain_YY
0.666667 0.7 0 -0.000202457 5.70166e-06 0.000797429
0.7 0.7 0 -0.000201818 6.87288e-06 0.000799887
0.733333 0.7 0 -0.000201779 7.79729e-06 0.000801888
0.766667 0.7 0 -0.000201611 8.41854e-06 0.000803473
0.8 0.7 0 -0.000201325 8.51814e-06 0.00080515
0.833333 0.7 0 -0.000201478 8.09934e-06 0.000807648
0.166667 0.733333 0 -0.000195598 -6.72843e-06 0.000784292
0.2 0.733333 0 -0.000195116 -7.03874e-06 0.000780358
0.233333 0.733333 0 -0.000195803 -6.5194e-06 0.000777904
0.266667 0.733333 0 -0.000195694 -5.96782e-06 0.000776377
0.3 0.733333 0 -0.000195306 -5.53603e-06 0.000774994
0.333333 0.733333 0 -0.000195381 -5.04701e-06 0.000773966
0.366667 0.733333 0 -0.000196354 -3.92887e-06 0.000773567
0.4 0.733333 0 -0.000196827 -2.93628e-06 0.000773136
0.433333 0.733333 0 -0.000196499 -2.17908e-06 0.000772411
0.466667 0.733333 0 -0.000196653 -1.01701e-06 0.000771458
0.5 0.733333 0 -0.000197308 2.77522e-07 0.000771035
0.533333 0.733333 0 -0.000197292 1.5104e-06 0.000771048
0.566667 0.733333 0 -0.000196913 2.26996e-06 0.000771437
0.6 0.733333 0 -0.000197035 2.97812e-06 0.000772103
0.633333 0.733333 0 -0.000197129 3.87219e-06 0.000773151
0.666667 0.733333 0 -0.000197144 4.91452e-06 0.000774919
0.7 0.733333 0 -0.000196421 5.84569e-06 0.00077715
0.733333 0.733333 0 -0.000196506 6.57254e-06 0.000779531
0.766667 0.733333 0 -0.000196859 7.00128e-06 0.00078192
0.8 0.733333 0 -0.000196904 7.12082e-06 0.000784522
0.833333 0.733333 0 -0.000196916 6.98756e-06 0.000787491
0.166667 0.766667 0 -0.000191203 -6.4557e-06 0.000764066
0.2 0.766667 0 -0.000191087 -6.50297e-06 0.000760594
0.233333 0.766667 0 -0.000192252 -5.68923e-06 0.000758533
0.266667 0.766667 0 -0.000192191 -5.1471e-06 0.000757149
0.3 0.766667 0 -0.000191546 -4.83744e-06 0.000755758
0.333333 0.766667 0 -0.000191558 -4.24695e-06 0.000754581
0.366667 0.766667 0 -0.000192475 -3.24739e-06 0.000753973
0.4 0.766667 0 -0.00019267 -2.5457e-06 0.000753648
0.433333 0.766667 0 -0.000192281 -2.21519e-06 0.00075321
0.466667 0.766667 0 -0.000192672 -1.15264e-06 0.000752617
0.5 0.766667 0 -0.000193449 1.76784e-07 0.000752687
0.533333 0.766667 0 -0.000193308 1.26483e-06 0.000752886
0.566667 0.766667 0 -0.000192767 2.03315e-06 0.000752954
0.6 0.766667 0 -0.000192987 2.47489e-06 0.00075301
0.633333 0.766667 0 -0.000192895 3.27545e-06 0.000753323
0.666667 0.766667 0 -0.000192576 4.30489e-06 0.000754601
0.7 0.766667 0 -0.000191628 5.03685e-06 0.000756357
0.733333 0.766667 0 -0.000191663 5.5594e-06 0.000758644
0.766667 0.766667 0 -0.000192353 5.84821e-06 0.000761334
0.8 0.766667 0 -0.000192537 6.06435e-06 0.000764613
0.833333 0.766667 0 -0.000192569 6.1304e-06 0.000768153
0.166667 0.8 0 -0.000187829 -6.73586e-06 0.000753248
